MELISSA MEMORIAL HOSPITAL,40.5793,-102.29,1001 E JOHNSON STREET,HOLYOKE,CO,(970) 854-2241,PHILLIPS,http://www.melissamemorial.org
PIEDMONT FAYETTE HOSPITAL,33.4521,-84.508,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,(770) 719-7071,FAYETTE,http://www.fayettehospital.org
PORTERVILLE DEVELOPMENTAL CENTER,36.0398,-118.983,26501 AVENUE 140,PORTERVILLE,CA,NOT AVAILABLE,TULARE,http://www.dds.ca.gov/porterville/
ROOSEVELT WARM SPRINGS REHABILITATION HOSPITAL,32.8873,-84.6941,6135 ROOSEVELT HIGHWAY,WARM SPRINGS,GA,(706) 655-5001,MERIWETHER,Not Available
YAVAPAI REGIONAL MEDICAL CENTER,34.5602,-112.481,1003 WILLOW CREEK RD,PRESCOTT VALLEY,AZ,(928) 445-2700,YAVAPAI,http://www.yrmc.org
"NOLAND HOSPITAL DOTHAN, LLC",31.2163,-85.3629,1108 ROSS CLARK CIRCLE - 4TH FLOOR,DOTHAN,AL,(334) 699-4300,HOUSTON,Not Available
PERRY COUNTY MEMORIAL HOSPITAL,37.9279,-86.7585,ONE HOSPITAL RD,TELL CITY,IN,(812) 547-7011,PERRY,http://www.pchospital.org
GOTTLIEB MEMORIAL HOSPITAL - DBA LOYOLA HEALTH SYSTEM AT GOTTLIEB,41.9105,-87.8428,701 WEST NORTH AVENUE,MELROSE PARK,IL,(708) 681-3200,COOK,Not Available
VIBRA HOSPITAL OF SACRAMENTO,38.6812,-121.158,330 MONTROSE DRIVE,FOLSOM,CA,(916) 351-9151,SACRAMENTO,http://www.vhsacramento.com/
HEALTHSOUTH REHABILITATION HOSPITAL OF TINTON FALLS,40.2828,-74.0797,2 CENTRE PLAZA,TINTON FALLS,NJ,(732) 460-5320,MONMOUTH,Not Available
DOCTORS MEMORIAL HOSPITAL,30.7611,-85.683,2600 HOSPITAL DR,BONIFAY,FL,(850) 547-8000,HOLMES,http://www.doctorsmemorialhospital.com
LOURDES SPECIALTY HOSPITAL OF SOUTHERN NEW JERSEY,40.0469,-74.8806,218 SUNSET ROAD,WILLINGBORO,NJ,(609) 835-5782,BURLINGTON,Not Available
SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,37.2628,-105.966,19021 US HWY 285,LA JARA,CO,(719) 274-5121,CONEJOS,http://www.cchco.org
CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,40.292,-74.8029,ONE CAPITAL WAY,PENNINGTON,NJ,(609) 303-4000,MERCER,Not Available
HEALTHSOUTH DEACONESS REHABILITATION HOSPITAL,37.9561,-87.5007,4100 COVERT AVE,EVANSVILLE,IN,(812) 476-9983,VANDERBURGH,http://www.healthsouthdeaconess.com
ADVANCED SPECIALTY HOSPITAL OF TOLEDO,41.6202,-83.5962,1015 GARDEN LAKE PARKWAY,TOLEDO,OH,(419) 381-0037,LUCAS,Not Available
ST ANTHONY SUMMIT MEDICAL CENTER,39.5694,-106.078,340 PEAK ONE DRIVE,FRISCO,CO,(970) 668-3300,SUMMIT,http://www.summitmedicalcenter.org
DRAKE CENTER INC,39.2125,-84.4801,151 WEST GALBRAITH ROAD,CINCINNATI,OH,(513) 418-2500,HAMILTON,Not Available
HAMILTON CENTER INC,39.4854,-87.41,620 8TH AVE,TERRE HAUTE,IN,(812) 231-8285,VIGO,http://www.hamiltoncenter.org
GRACE HOSPITAL,41.4807,-81.6909,2307 WEST 14TH STREET,CLEVELAND,OH,(216) 456-3891,CUYAHOGA,Not Available
SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY,39.1556,-121.618,1965 LIVE OAK BOULEVARD,YUBA CITY,CA,(530) 822-7200,SUTTER,https://www.co.sutter.ca.us/doc/government/depts/hs/mh/hs_mental_health
HILLSIDE REHABILITATION HOSPITAL,41.2508,-80.7325,8747 SQUIRES LANE NE,WARREN,OH,(330) 884-5879,TRUMBULL,Not Available
HARSHA BEHAVIORAL CENTER INC,39.3986,-87.3989,1420 E CROSSING BLVD,TERRE HAUTE,IN,(812) 298-8888,VIGO,http://www.harshacenter.com
DAYTON CHILDREN'S HOSPITAL,39.7742,-84.168,ONE CHILDRENS PLAZA,DAYTON,OH,(937) 641-3450,MONTGOMERY,Not Available
KINDRED HOSPITAL-DENVER,39.7463,-104.965,1920 HIGH ST,DENVER,CO,(303) 320-5871,DENVER,http://www.kh-denver.com
RELIANT REHABILITATION HOSPITAL DAYTON,39.7472,-84.1993,ONE ELIZABETH PLACE,DAYTON,OH,(937) 424-8200,MONTGOMERY,Not Available
CENTRAL INDIANA AMG SPECIALTY HOSPITAL LLC,40.1967,-85.414,2401 W UNIVERSITY AVE 8TH FL,MUNCIE,IN,(765) 751-5253,DELAWARE,http://www.amgmuncie.com/
OU MEDICAL CENTER,35.4808,-97.5016,700 NE 13TH STREET,OKLAHOMA CITY,OK,(405) 271-5911,OKLAHOMA,Not Available
DECATUR MORGAN WEST,34.5837,-87.0254,"2205 BELTLINE ROAD, S.W.",DECATUR,AL,(256) 341-2000,MORGAN,http://www.decaturgeneral.org/
ATOKA COUNTY MEDICAL CENTER,34.3925,-96.1513,1200 WEST LIBERTY ROAD,ATOKA,OK,(580) 889-3333,ATOKA,Not Available
MERIDIAN SERVICES CORP,40.1968,-85.4148,2401 W UNIVERSITY AVE,MUNCIE,IN,(765) 751-5377,DELAWARE,http://www.meridianhs.org
SAINT SIMONS BY-THE-SEA HOSPITAL,31.1641,-81.4021,2927 DEMERE ROAD,ST. SIMONS,GA,(912) 638-1999,GLYNN,http://www.ssbythesea.com
RENAISSANCE HOSPITAL TERRELL,32.7108,-96.2791,1551 HIGHWAY 34 SOUTH,TERRELL,TX,NOT AVAILABLE,KAUFMAN,Not Available
OTIS R BOWEN CENTER FOR HUMAN SERVICES INC,41.2518,-85.8311,1535 PROVIDENT DR,WARSAW,IN,(574) 267-7169,KOSCIUSKO,http://www.bowencenter.org
CHATTOOGA MEDICAL CENTER,34.4997,-85.3304,11766 US 27,SUMMERVILLE,GA,(706) 857-3915,CHATTOOGA,Not Available
CAREPLEX ORTHOPAEDIC AMBULATORY SURGERY CENTER,37.0575,-76.3903,3000 COLISEUM DRIVE,HAMPTON,VA,(757) 736-4100,HAMPTON,Not Available
JOHNSON MEMORIAL HOSPITAL,39.4797,-86.077,1125 W JEFFERSON ST,FRANKLIN,IN,(317) 736-3300,JOHNSON,http://www.johnsonmemorial.org
J. PAUL JONES HOSPITAL,31.9975,-87.3003,317 MCWILLIAMS AVENUE,CAMDEN,AL,(334) 682-4131,WILCOX,Not Available
HANOVER OUTPATIENT CENTER,37.6169,-77.3374,7016 LEE PARK ROAD,MECHANICSVILLE,VA,(804) 730-9000,HANOVER,Not Available
COOK MEDICAL CENTER,31.1446,-83.4245,706 NORTH PARRISH AVENUE,ADEL,GA,(229) 896-8077,COOK,http://www.memorialofadel.com/body.cfm?id=364
CAMERON MEMORIAL COMMUNITY HOSPITAL INC,41.6344,-84.9947,416 E MAUMEE ST,ANGOLA,IN,(260) 665-2141,STEUBEN,http://www.cameronmch.com
THEDACARE MEDICAL CENTER NEW LONDON,44.3812,-88.7337,1405 MILL ST,NEW LONDON,WI,(920) 531-2000,OUTAGAMIE,https://www.thedacare.org/Hospitals-and-Clinics/ThedaCare-Medical-Center-New-London.aspx
CHILDREN'S HOSPITAL OF ALABAMA,33.504,-86.8052,"1600 SEVENTH AVENUE, SOUTH",BIRMINGHAM,AL,(205) 638-9100,JEFFERSON,http://www.childrensal.org
FRANCISCAN ST FRANCIS HEALTH - CARMEL,39.968,-86.1587,12188 B NORTH MERIDIAN STREET,CARMEL,IN,(317) 705-4500,HAMILTON,Not Available
INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL,41.6107,-86.7253,1007 LINCOLNWAY,LA PORTE,IN,(219) 326-1234,LAPORTE,http://www.iuhealth.org
GADSDEN REGIONAL MEDICAL CENTER,34.0077,-85.966,1007 GOODYEAR AVENUE,GADSDEN,AL,(256) 494-4000,ETOWAH,http://www.gadsdenregional.com
HEALTHSOUTH REHABILITATION HOSPITAL OF ALEXANDRIA,31.3177,-92.4523,104 NORTH 3RD STREET,ALEXANDRIA,LA,(318) 449-1370,RAPIDES,Not Available
INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,38.8599,-86.5132,2900 W 16TH ST,BEDFORD,IN,(812) 275-1200,LAWRENCE,http://www.iuhealth.com
NORTHWEST MEDICAL CENTER,33.9305,-87.8245,1530 U. S. HWY 43,WINFIELD,AL,(205) 487-7736,MARION,http://www.northwestmedcenter.com
VA MEDICAL CENTER - WEST HAVEN CAMPUS,41.2828,-72.9594,950 CAMPBELL AVE,WEST HAVEN,CT,(203) 932-5711,NEW HAVEN,http://www.connecticut.va.gov/
"GRANT-BLACKFORD MENTAL HEALTH, INC",40.5642,-85.6662,505 WABASH AVE,MARION,IN,(765) 662-3971,GRANT,http://www.cornerstone.org/
VAUGHAN REGIONAL MEDICAL CENTER-PARKWAY CAMPUS,32.4295,-87.056,1015 MEDICAL CENTER PARKWAY,SELMA,AL,(334) 418-4190,DALLAS,http://www.vaughanregional.com
VA MEDICAL CENTER - PROVIDENCE,41.8321,-71.4332,830 CHALKSTONE AVE,PROVIDENCE,RI,NOT AVAILABLE,PROVIDENCE,http://www.providence.va.gov/
MADISON COUNTY MEMORIAL HOSPITAL,30.4705,-83.4115,309 NE MARION ST,MADISON,FL,(850) 973-2271,MADISON,http://www.mcmh.us/
CULLMAN REGIONAL MEDICAL CENTER,34.2013,-86.8057,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,(256) 737-2000,CULLMAN,http://www.crmchospital.com
ST JOSEPHS HOSPITAL,38.6262,-89.5237,9515 HOLY CROSS LN,BREESE,IL,(618) 526-4511,CLINTON,http://www.stjoebreese.com/
ST VINCENT'S MEDICAL CENTER SOUTHSIDE,30.2534,-81.5824,4201 BELFORT RD,JACKSONVILLE,FL,(904) 296-3700,DUVAL,http://www.jaxhealth.com
MIAMI CHILDREN'S HOSPITAL,25.7415,-80.2943,3100 SW 62ND AVE,MIAMI,FL,(305) 666-6511,MIAMI-DADE,http://www.mch.com
MADISON HOSPITAL,34.7471,-86.7645,8375 HIGHWAY 72 WEST,MADISON,AL,(256) 265-5010,MADISON,http://madisonalhospital.org/
TALLAHASSEE MEMORIAL HOSPITAL,30.4569,-84.2614,1300 MICCOSUKEE RD,TALLAHASSEE,FL,(850) 431-5380,LEON,http://www.tmh.org
CAPITAL REGIONAL MEDICAL CENTER - GADSDEN MEMORIAL CAMPUS,30.5689,-84.5487,23186 BLUE STAR HWY,QUINCY,FL,(850) 325-5015,GADSDEN,http://capitalregionalmedicalcenter.com/about/newsroom/detail.dot?id=dedbce62-4040-44a6-8373-3d5b5313550f
WINDOM AREA HOSPITAL,43.8791,-95.1133,2150 HOSPITAL DRIVE,WINDOM,MN,(507) 831-2400,COTTONWOOD,http://www.windomareahospital.com
HOSP MUNICIPAL DE SAN JUAN DR RAFAEL LOPEZ NUSSA,18.395,-66.0747,CENTRO MEDICO,MONACILLO URBANO,PR,(787) 766-2223,SAN JUAN,Not Available
NORTH CAMPUS REHABILITATION AND NURSING CENTER,28.8181,-81.8744,700 N PALMETTO ST,LEESBURG,FL,(352) 323-5695,LAKE,http://www.cfhalliance.org/services-rehab-acute.html
SELECT SPECIALTY HOSPITAL - PANAMA CITY,30.1597,-85.6478,615 N BONITA AVE,PANAMA CITY,FL,(850) 767-3180,BAY,http://www.selectspecialtyhospitals.com/company/locations/panamacity.aspx
GORDON MEMORIAL HOSPITAL DISTRICT,42.8122,-102.2,300 EAST 8TH ST,GORDON,NE,(308) 282-0401,SHERIDAN,http://www.gordonmemorial.org
STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,37.9693,-90.0547,800 STE. GENEVIEVE DRIVE,GENEVIEVE,MO,(573) 883-2751,STE. GENEVIEVE,http://www.stegenevievehospital.org
CAROMONT REGIONAL MEDICAL CENTER,35.2727,-81.1393,2525 COURT DRIVE,GASTONIA,NC,(704) 834-2121,GASTON,http://www.caromont.org
JACKSON PARK HOSPITAL,41.7577,-87.5852,7531 S STONY ISLAND AVE,CHICAGO,IL,(773) 947-7500,COOK,http://www.jacksonparkhospital.org
ST. ALEXIUS HOSPITAL - JEFFERSON CAMPUS,38.5906,-90.2278,2639 MIAMI STREET,ST. LOUIS,MO,(314) 577-5800,ST. LOUIS CITY,http://www.stalexiushospital.com
CENTRAL STATE HOSPITAL,38.2722,-85.5581,10510 LAGRANGE ROAD,LOUISVILLE,KY,(502) 253-7045,JEFFERSON,Not Available
H. C. WATKINS MEMORIAL HOSPITAL,32.0305,-88.726,605 SOUTH ARCHUSA AVENUE,QUITMAN,MS,(601) 776-6925,CLARKE,http://www.watkinsmemorialhospital.com/hcwmh/
BRISTOL MYERS SQUIBB CHILDRENS HOSPITAL,40.4958,-74.4489,1 ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,(732) 253-3300,MIDDLESEX,http://www.bms.com/sustainability/worldwide_facilities/north_america/Pages/new_brunswick_new_jersey.aspx
LAHEY MEDICAL CENTER - PEABODY,42.5372,-70.9464,ONE ESSEX CENTER DRIVE,PEABODY,MA,NOT AVAILABLE,ESSEX,http://www.lahey.org/peabody/
CARE ONE,40.519,-74.2811,530 NEW BRUNSWICK AVENUE,PERTH AMBOY,NJ,(732) 442-3700,MIDDLESEX,http://www.care-one.com
ANNA JAQUES HOSPITAL,42.8144,-70.8911,25 HIGHLAND AVENUE,NEWBURYPORT,MA,NOT AVAILABLE,ESSEX,http://www.ajh.org
CANCER INSTITUTE OF NEW JERSEY,40.4964,-74.4491,195 LITTLE ALBANY STREET,NEW BRUNSWICK,NJ,(732) 235-2465,MIDDLESEX,http://www.cinj.org/
MILES MEMORIAL HOSPITAL,44.0261,-69.5307,35 MILES STREET,DAMARISCOTTA,ME,(207) 563-1234,LINCOLN,http://www.lchcare.org
OCEAN MEDICAL CENTER,40.0772,-74.1314,425 JACK MARTIN BOULEVARD,BRICK,NJ,(732) 840-2200,OCEAN,http://www.oceanmedicalcenter.com/OMC/
ST VINCENT FRANKFORT HOSPITAL INC,40.2696,-86.5113,1300 S JACKSON ST,FRANKFORT,IN,(765) 656-3000,CLINTON,http://www.stvincent.org
SOUTH MISSISSIPPI COUNTY REGIONAL MEDICAL CENTER,35.6997,-89.9756,611 WEST LEE AVENUE,OSCEOLA,AR,(870) 563-7000,MISSISSIPPI,http://www.mchsys.org/getpage.php?name=smrmc
HERMANN AREA DISTRICT HOSPITAL,38.6931,-91.4496,509 WEST 18TH STREET,HERMANN,MO,(573) 486-2191,GASCONADE,http://www.hadh.org
PIGGOTT COMMUNITY HOSPITAL,36.3901,-90.2048,1206 GORDON DUCKWORTH DRIVE,PIGGOTT,AR,(870) 598-3881,CLAY,http://www.piggottcommunityhospital.com
REID HOSPITAL & HEALTH CARE SERVICES,39.8647,-84.8843,1100 REID PKWY,RICHMOND,IN,(765) 983-3000,WAYNE,http://www.reidhosp.com
BAPTIST HEALTH - HEBER SPRINGS,35.4886,-92.058,1800 BYPASS ROAD,HEBER SPRINGS,AR,(501) 887-3000,CLEBURNE,http://www.baptist-health.com/maps-directions/bhmc-heber-springs
BRIDGTON HOSPITAL,44.0461,-70.7137,10 HOSPITAL DRIVE,BRIDGTON,ME,(207) 647-8841,CUMBERLAND,http://www.bridgtonhospital.org
HACKETTSTOWN REGIONAL MEDICAL CENTER,40.8617,-74.816,651 WILLOW GROVE STREET,HACKETTSTOWN,NJ,(908) 852-5100,WARREN,http://www.hrmcnj.org
WASHINGTON COUNTY MEMORIAL HOSPITAL,37.926,-90.7727,300 HEALTH WAY,POTOSI,MO,(573) 438-5451,WASHINGTON,http://www.wcmhosp.org
SARAH BUSH LINCOLN HEALTH CENTER,39.4885,-88.2731,1000 HEALTH CENTER DRIVE P O BOX 372,MATTOON,IL,(217) 258-2572,COLES,http://www.sarahbush.org
FRYE REGIONAL MEDICAL CENTER,35.7373,-81.3373,420 NORTH CENTER ST,HICKORY,NC,(828) 315-5000,CATAWBA,http://www.fryemedctr.com
BOGALUSA - AMG SPECIALTY HOSPITAL,30.7715,-89.8536,621 COLUMBIA ST,BOGALUSA,LA,(985) 732-4402,WASHINGTON,http://www.amgbogalusa.com/
VIDANT BEAUFORT HOSPITAL,35.5492,-77.0378,628 EAST TWELFTH ST,WASHINGTON,NC,(252) 975-4100,BEAUFORT,https://www.vidanthealth.com/beaufort/
REEVES MEMORIAL MEDICAL CENTER,32.824,-92.6566,409 1ST ST,BERNICE,LA,(318) 285-9066,UNION,http://reevesmemorial.com/
PUNGO DISTRICT HOSPITAL CORPORATION,35.5378,-76.6233,202 EAST WATER ST,BELHAVEN,NC,(252) 943-2111,BEAUFORT,http://www.vidanthealth.com/vidant/dynamic-detail.aspx?id=11781
SERENITY SPRINGS SPECIALTY HOSPITAL,32.7761,-92.4056,309 N MAIN ST,FARMERVILLE,LA,(318) 368-0110,UNION,http://www.serenityhospital.com
MS BAPTIST MEDICAL CENTER,32.3148,-90.1794,1225 NORTH STATE STREET,JACKSON,MS,(601) 968-1000,HINDS,http://www.mbhs.org
LEO N. LEVI NATIONAL ARTHRITIS HOSPITAL,34.5099,-93.0576,300 PROSPECT AVENUE,HOT SPRINGS,AR,(501) 624-1281,GARLAND,http://www.levihospital.com
JORDAN HOSPITAL,41.9428,-70.6451,275 SANDWICH STREET,PLYMOUTH,MA,NOT AVAILABLE,PLYMOUTH,http://www.jordanhospital.org
HOT SPRINGS REHABILITATION CENTER,34.5121,-93.0526,105 RESERVE STREET,HOT SPRINGS,AR,(501) 624-4411,GARLAND,Not Available
SOUTHCOAST HOSPITALS GROUP - TOBEY HOSPITAL CAMPUS,41.7561,-70.7144,43 HIGH STREET,WAREHAM,MA,NOT AVAILABLE,PLYMOUTH,http://www.southcoast.org/tobey/
MINNESOTA VALLEY HLTH CTR INC,44.4541,-93.9153,621 SOUTH FOURTH STREET,LESUEUR,MN,(507) 665-3380,LE SUEUR,http://www.mvhc.org
SOUTH COUNTY HOSPITAL,41.4311,-71.4964,100 KENYON AVE,WAKEFIELD,RI,NOT AVAILABLE,WASHINGTON,http://www.schospital.com/
GOLDEN VALLEY MEMORIAL HOSPITAL,38.3897,-93.7688,1600 NORTH SECOND STREET,CLINTON,MO,(660) 885-5511,HENRY,http://www.gvmh.org
RICHLAND PARISH HOSPITAL - DELHI,32.4529,-91.4932,407 CINCINNATI ST,DELHI,LA,(318) 878-5171,RICHLAND,http://www.delhihospital.com
AVERA MARSHALL REG MED CENTER,44.4478,-95.7772,300 SOUTH BRUCE STREET,MARSHALL,MN,(507) 537-9160,LYON,http://www.averamarshall.org
"CENTEGRA MEMORIAL MEDICAL CENTER, SOUTH STREET - DBA CENTEGRA SPECIALTY HOSPITAL - WOODSTOCK, SOUTH ST",42.3125,-88.4561,527 WEST SOUTH STREET,WOODSTOCK,IL,(815) 778-5823,MCHENRY,http://www.centegra.org
SAINT ALPHONSUS MEDICAL CENTER,42.3181,-122.831,1050 SW 3RD AVE,MEDFORD,OR,(541) 881-7370,JACKSON,http://www.asante.org
ST MARYS HOSPITAL,39.8275,-88.9317,1800 E LAKE SHORE DR,DECATUR,IL,(217) 464-7000,MACON,https://www.stmarysdecatur.com/
ARBUCKLE MEMORIAL HOSPITAL,34.505,-96.9961,2011 WEST BROADWAY STREET,SULPHUR,OK,(580) 622-2161,MURRAY,http://www.arbucklehospital.com/
BUNKIE GENERAL HOSPITAL,30.953,-92.1763,427 EVERGREEN ST # 29,BUNKIE,LA,(318) 346-6681,AVOYELLES,http://www.bunkiegeneral.com
FAIRVIEW REGIONAL MEDICAL CENTER,36.276,-98.4745,523 EAST STATE ROAD,FAIRVIEW,OK,(580) 227-3721,MAJOR,http://www.fairviewregional.net
SPEARFISH REGIONAL HOSPITAL,44.4981,-103.861,1440 NORTH MAIN STREET,SPEARFISH,SD,(605) 644-4000,LAWRENCE,http://www.regionalhealth.com
MCBRIDE ORTHOPEDIC HOSPITAL,35.5682,-97.5118,9600 BROADWAY EXTENSION,OKLAHOMA CITY,OK,(405) 478-1717,OKLAHOMA,http://www.mcbrideclinicorthopedichospital.com
GRAFTON CITY HOSPITAL,39.3438,-80.0252,500 MARKET STREET,GRAFTON,WV,(304) 265-0400,TAYLOR,http://www.graftonhospital.com
POWER COUNTY HOSPITAL DISTRICT,42.7814,-112.849,510 ROOSEVELT STREET,AMERICAN FALLS,ID,(208) 226-3200,POWER,http://www.pchd.net
TWIN CREEKS HOSPITAL LP,33.113,-96.6764,1001 RAINTREE CIRCLE,ALLEN,TX,(972) 908-2000,COLLIN,http://twincreekshosp.com/
THE PHYSICIANS' HOSPITAL IN ANADARKO,35.0705,-98.2283,1002 CENTRAL BOULEVARD EAST,ANADARKO,OK,(405) 247-2551,CADDO,http://anadarkohospital.com
KINDRED REHABILITATION HOSPITAL AMARILLO,35.2068,-101.921,7200 WEST 9TH STREET,AMARILLO,TX,(806) 468-2900,POTTER,http://www.khrehabamarillo.com/
GRAND STRAND REGIONAL MEDICAL CENTER,33.7584,-78.8201,809 82ND PKWY,MYRTLE BEACH,SC,(843) 692-1100,HORRY,http://www.grandstrandmed.com
VIBRA SPECIALTY HOSPITAL,32.8172,-96.8488,1950 RECORD CROSSING ROAD,DALLAS,TX,(214) 638-1500,DALLAS,http://www.vibrahealthcare.com/home.aspx
HERITAGE MEDICAL CENTER,35.5635,-86.449,2835 US HWY 231 N,SHELBYVILLE,TN,(931) 685-5433,BEDFORD,http://www.heritagemedicalcenter.com
NORTH TEXAS HOSPITAL,33.1768,-97.0873,2801 SOUTH MAHILL ROAD,DENTON,TX,(940) 220-0600,DENTON,http://www.northtexashospital.com
UPMC NORTHWEST - SENECA,41.3614,-79.7006,100 FAIRFIELD DRIVE,SENECA,PA,(814) 437-7000,VENANGO,http://www.upmc.com/locations/hospitals/northwest/Pages/default.aspx
COMMUNITY GENERAL HOSPITAL OF DILLEY TEXAS,28.6709,-99.1748,230 WEST MILLER STREET,DILLEY,TX,(830) 965-2003,FRIO,Not Available
SCI-WAYMART FORENSIC TREATMENT CENTER,41.5743,-75.4269,PO BOX 256,WAYMART,PA,(570) 488-5811,WAYNE,http://www.portal.state.pa.us/portal/server.pt/community/hide_waymart/11432
KINDRED HOSPITAL EL PASO,31.7788,-106.477,1740 CURIE DRIVE,EL PASO,TX,(915) 351-9044,EL PASO,http://www.khelpaso.com
MEMORIAL HOSPITAL,41.7841,-76.4482,91 HOSPITAL DRIVE,TOWANDA,PA,(570) 265-2191,BRADFORD,http://www.memorialhospital.org/
GLOBAL REHAB - FORT WORTH,32.6542,-97.4181,6601 HARRIS PARKWAY,FORT WORTH,TX,(817) 433-9600,TARRANT,http://www.globalrehabhospitals.com
WEST PENN HOSPITAL FORBES REGIONAL CAMPUS,40.4284,-79.7477,2570 HAYMAKER ROAD,MONROEVILLE,PA,(412) 858-2000,ALLEGHENY,http://www.wpahs.org/locations/forbes-hospital
THE METHODIST HOSPITAL,29.7099,-95.3997,6565 FANNIN STREET,HOUSTON,TX,(713) 790-3311,HARRIS,http://houstonmethodist11-px.rtrk.com/OurHospitals.cfm?id=37102
UROSURGICAL CENTER OF RICHMOND - SOUTH,37.548,-77.5651,9105 STONEY POINT DRIVE,RICHMOND,VA,(804) 287-6100,RICHMOND CITY,http://www.uro.com/locations/stony-point/
CHRISTUS DUBUIS HOSPITAL OF HOUSTON,29.747,-95.3659,"1919 LA BRANCH STREET, 7GWS",HOUSTON,TX,(713) 756-8660,HARRIS,http://www.christusdubuis.org/
CHESTER REGIONAL MEDICAL CENTER,34.6845,-81.1832,1 MEDICAL PARK DR,CHESTER,SC,(803) 581-3151,CHESTER,http://www.chospital.org
METHODIST WILLOWBROOK HOSPITAL,29.9665,-95.5511,18220 STATE HIGHWAY 249,HOUSTON,TX,(281) 737-1000,HARRIS,http://www.houstonmethodist.org/willowbrook-hospital
WELLMONT BRISTOL REGIONAL MEDICAL CENTER,36.5855,-82.2569,1 MEDICAL PARK BOULEVARD,BRISTOL,TN,(423) 844-1121,SULLIVAN,http://www.wellmont.org
DEPAUL CENTER,31.5143,-97.1992,6901 MEDICAL PARKWAY,WACO,TX,(254) 776-5970,MCLENNAN,http://www.providence.net/depaul/
SPECIAL CARE HOSPITAL,41.195,-76.0041,128 WEST WASHINGTON STREET,NANTICOKE,PA,(570) 735-5000,LUZERNE,http://www.specialcarehospital.net
PLAINVIEW HOSPITAL,40.775,-73.4785,888 OLD COUNTRY RD,PLAINVIEW,NY,(516) 719-2222,NASSAU,http://www.northshorelij.com/hospitals/location/plainview-hospital
HIGHLANDS MEDICAL CENTER,35.9492,-85.4772,401 SEWELL ROAD,SPARTA,TN,(931) 738-9211,WHITE,"highlandsmedicalcenter.net/



"
CROUSE HOSPITAL,43.0414,-76.1382,736 IRVING AVE,SYRACUSE,NY,(315) 470-7111,ONONDAGA,http://www.crouse.org/
INDIANA REGIONAL MEDICAL CENTER,40.6075,-79.1563,835 HOSPITAL ROAD PO BOX 788,INDIANA,PA,(724) 357-7000,INDIANA,http://www.indianarmc.org
CLIFTON SPRINGS HOSPITAL,42.9597,-77.1365,2 COULTER RD,CLIFTON SPRINGS,NY,(315) 462-0100,ONTARIO,http://www.cliftonspringshospital.org
LIEBER CORRECTIONAL INSTITUTION INFIRMARY,33.0853,-80.2907,136 WILBORN AVE,RIDGEVILLE,SC,(803) 896-3702,DORCHESTER,http://www.doc.sc.gov/institutions/lieber.jsp
PECONIC BAY MEDICAL CENTER,40.9343,-72.6736,1300 ROANOKE AVE,RIVERHEAD,NY,(631) 548-6000,SUFFOLK,http://www.pbmchealth.org
RIDDLE HOSPITAL,39.9123,-75.4305,1068 WEST BALTIMORE PIKE,MEDIA,PA,(610) 566-9400,DELAWARE,http://www.riddlehospital.org
ST. CATHERINE OF SIENA MEDICAL CENTER,40.8685,-73.223,50 ROUTE 25 A,SMITHTOWN,NY,(516) 705-3838,SUFFOLK,http://www.stcatherinemedicalcenter.org
MADISON COUNTY HOSPITAL INC,39.8926,-83.4543,210 NORTH MAIN STREET,LONDON,OH,(740) 845-7010,MADISON,http://www.madisoncountyhospital.org
GLENS FALLS HOSPITAL,43.3066,-73.6463,100 PARK ST,GLENS FALLS,NY,(518) 761-5348,WARREN,http://www.glensfallshospital.org
DICKENSON COMMUNITY HOSPITAL,37.1607,-82.4491,312 HOSPITAL DRIVE,CLINTWOOD,VA,(276) 926-0300,DICKENSON,http://www.msha.com/dch.cfm?id=1507
HUDSON VALLEY HOSPITAL CENTER,41.2924,-73.8926,1978 CROMPOND ROAD,CORTLAND MANOR,NY,(914) 734-3204,WESTCHESTER,http://www.hvhc.org
VIRGINIA HOSPITAL CENTER,38.8889,-77.1273,1701 NORTH GEORGE MASON DRIVE,ARLINGTON,VA,(703) 558-5000,ARLINGTON,http://www.virginiahospitalcenter.com/
COLER SPECIALTY HOSPITAL,40.7703,-73.9421,900 MAIN STREET,ROOSEVELT ISLAND,NY,(212) 848-6000,NEW YORK,http://www.nyc.gov/html/hhc/coler-goldwater/home.html
NORTH VALLEY HOSPITAL,48.707,-119.439,203 WESTERN AVENUE,TONASKET,WA,(509) 486-2151,OKANOGAN,www.nvhospital.org
QUEENS HOSPITAL CENTER,40.7171,-73.8046,82-68 164TH ST,JAMAICA,NY,(718) 883-2348,QUEENS,http://www.nyc.gov/html/hhc/qhc/html/home/home.shtml
NEWPORT HOSPITAL & HEALTH SERVICES,48.1824,-117.049,714 WEST PINE ST.,NEWPORT,WA,(509) 447-2441,PEND OREILLE,http://www.phd1.org/
